"ID","ResponseId","DurationSec","AGE1","AGE2_18_29","AGE2_30_44","AGE2_45_59","AGE2_60_UP","GEND_Male","GEND_Female","RACE_White","RACE_Other","EDUC_L_HS","EDUC_Bach","EDUC_Mast","HHADULTS","HHKIDS","HHWORKERS","HHINC_000_050","HHINC_050_100","HHINC_100__UP","PLACETYPE_Urban","PLACETYPE_Sub_Urban","PLACETYPE_Suburban","PLACETYPE_Rural_all","WDAYS","CDAYS","COMMUTE_YesCurrently","COMMUTE_NoUsedTo","MODE_AutoD","MODE_AutoP","MODE_Transit","MODE_Walk","MODE_Bike","PARKCOST_Yes","PARKCOST_No","TOLLCOST_Yes","TOLLCOST_No","TIMEDEP_Morning","TIMEDEP_AfterEveNight","FLEXWORK_Yes","FLEXWORK_No","FLEXINC_Yes","FLEXINC_No","PRIMWORK_Yes","PRIMWORK_No","IMP_TT","IMP_TC","IMP_WT","IMP_IN","SAT_WORK","SAT_COMM","ENJOYWC_Work","ENJOYWC_Comm","IDEALTT_00___","IDEALTT_01_05","IDEALTT_06_15","IDEALTT_15_UP","TTPD","TCPD","WTPD","INPD","name","value","choice","TT_C","TC_C","WT_C","IN_C","TT_A","TC_A","WT_A","IN_A","TT_B","TC_B","WT_B","IN_B"
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q3","C",1,63,21.88,390,500,48,21.88,380,474.36,78,24.38,400,525.64
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q4","A",2,63,21.88,390,500,73,19.38,380,487.18,48,21.88,380,474.36
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q5","B",3,63,21.88,390,500,78,23.38,400,512.82,48,21.88,390,474.36
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q6","B",3,63,21.88,390,500,53,24.38,400,512.82,73,19.38,400,512.82
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q7","A",2,63,21.88,390,500,48,20.38,410,487.18,63,20.38,370,487.18
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q8","A",2,63,21.88,390,500,78,20.38,390,525.64,53,24.38,400,525.64
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q9","B",3,63,21.88,390,500,53,24.38,390,512.82,63,19.38,410,512.82
155,"R_BQAv5n0kSI1rITT",320,29,1,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,1,0,0,0,5,4,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,63,21.88,390,500,"M3Q10","A",2,63,21.88,390,500,63,23.38,370,500,53,19.38,380,487.18
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q1","C",1,55,0,480,300,40,0,500,300,65,0,470,300
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q2","C",1,55,0,480,300,45,0,490,300,70,0,500,306.25
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q3","C",1,55,0,480,300,70,0,500,306.25,45,0,470,293.75
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q4","C",1,55,0,480,300,40,0,480,287.5,55,0,460,293.75
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q5","B",3,55,0,480,300,55,0,470,293.75,45,0,490,300
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q6","C",1,55,0,480,300,65,0,490,306.25,40,0,460,287.5
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q7","B",3,55,0,480,300,65,0,490,312.5,65,0,460,306.25
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q8","C",1,55,0,480,300,70,0,500,306.25,45,0,480,287.5
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q9","C",1,55,0,480,300,55,0,460,287.5,70,0,480,306.25
156,"R_22Rm1BUvmZQhNAr",463,21,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,4,4,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-1,NA,0,-2,0,0,1,0,0,0,1,0,55,0,480,300,"M4Q10","C",1,55,0,480,300,65,0,500,312.5,70,0,490,312.5
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q1","B",3,38,16,420,280,49.4,19.2,435.2,285.07,38,16,404.8,269.87
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q2","A",2,38,16,420,280,45.6,9.6,435.2,290.13,45.6,19.2,404.8,285.07
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q3","A",2,38,16,420,280,30.4,12.8,404.8,269.87,30.4,19.2,435.2,280
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q4","C",1,38,16,420,280,26.6,19.2,427.6,274.93,45.6,12.8,404.8,274.93
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q5","B",3,38,16,420,280,45.6,22.4,412.4,280,26.6,9.6,420,274.93
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q6","C",1,38,16,420,280,30.4,16,420,269.87,49.4,19.2,435.2,285.07
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q7","A",2,38,16,420,280,45.6,9.6,420,290.13,26.6,22.4,427.6,290.13
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q8","A",2,38,16,420,280,26.6,16,404.8,274.93,49.4,12.8,420,285.07
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q9","B",3,38,16,420,280,38,22.4,412.4,285.07,30.4,9.6,427.6,280
157,"R_1Kxb3pCjC2MzQoZ",478,38,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,2,0,2,1,0,0,1,0,0,1,0,38,16,420,280,"M1Q10","A",2,38,16,420,280,38,9.6,435.2,290.13,45.6,22.4,412.4,290.13
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q1","A",2,50,4,390,666.67,65,4.8,410,683.76,50,4,370,632.48
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q2","C",1,50,4,390,666.67,60,2.4,410,700.86,60,4.8,370,683.76
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q3","B",3,50,4,390,666.67,40,3.2,370,632.48,40,4.8,410,666.67
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q4","C",1,50,4,390,666.67,35,4.8,400,649.58,60,3.2,370,649.58
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q5","C",1,50,4,390,666.67,60,5.6,380,666.67,35,2.4,390,649.58
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q6","C",1,50,4,390,666.67,40,4,390,632.48,65,4.8,410,683.76
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q7","C",1,50,4,390,666.67,60,2.4,390,700.86,35,5.6,400,700.86
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q8","C",1,50,4,390,666.67,35,4,370,649.58,65,3.2,390,683.76
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q9","B",3,50,4,390,666.67,50,5.6,380,683.76,40,2.4,400,666.67
158,"R_3gS2V108xmT8VUn",1077,44,0,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,5,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,2,2,1,1,0,0,0,1,0,50,4,390,666.67,"M1Q10","C",1,50,4,390,666.67,50,2.4,410,700.86,60,5.6,380,700.86
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q1","A",2,57,0,266,137.46,42,0,286,137.46,67,0,256,137.46
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q2","A",2,57,0,266,137.46,47,0,276,137.46,72,0,286,142.63
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q3","B",3,57,0,266,137.46,72,0,286,142.63,47,0,256,132.29
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q4","C",1,57,0,266,137.46,42,0,266,127.12,57,0,246,132.29
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q5","C",1,57,0,266,137.46,57,0,256,132.29,47,0,276,137.46
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q6","C",1,57,0,266,137.46,67,0,276,142.63,42,0,246,127.12
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q7","C",1,57,0,266,137.46,67,0,276,147.8,67,0,246,142.63
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q8","A",2,57,0,266,137.46,72,0,286,142.63,47,0,266,127.12
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q9","A",2,57,0,266,137.46,57,0,246,127.12,72,0,266,142.63
159,"R_xfJbTLOzfymUJS9",343,32,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,6,6,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,2,NA,2,1,-1,0,0,1,0,0,1,0,57,0,266,137.46,"M4Q10","C",1,57,0,266,137.46,67,0,286,147.8,72,0,276,147.8
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q1","B",3,70,12,480,300,80,14.5,500,312.5,80,13.5,460,300
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q2","C",1,70,12,480,300,70,12,470,287.5,85,13.5,500,312.5
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q3","A",2,70,12,480,300,55,12,470,287.5,85,14.5,490,312.5
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q4","B",3,70,12,480,300,80,9.5,470,293.75,55,12,470,287.5
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q5","B",3,70,12,480,300,85,13.5,490,306.25,55,12,480,287.5
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q6","A",2,70,12,480,300,60,14.5,490,306.25,80,9.5,490,306.25
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q7","A",2,70,12,480,300,55,10.5,500,293.75,70,10.5,460,293.75
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q8","B",3,70,12,480,300,85,10.5,480,312.5,60,14.5,490,312.5
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q9","B",3,70,12,480,300,60,14.5,480,306.25,70,9.5,500,306.25
160,"R_3DjQiJklYKSytJI",658,53,0,0,1,0,0,1,0,1,0,0,1,2,1,1,0,0,1,0,0,0,1,5,5,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,NA,NA,1,0,2,0,1,2,1,1,1,0,0,0,1,0,70,12,480,300,"M3Q10","A",2,70,12,480,300,70,13.5,460,300,60,9.5,470,293.75
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q1","B",3,30,0,390,40,39,0,390,40.62,30,0,402,41.23
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q2","A",2,30,0,390,40,24,0,402,40,24,0,378,39.38
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q3","B",3,30,0,390,40,21,0,378,39.38,36,0,402,41.23
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q4","A",2,30,0,390,40,39,0,390,40.62,39,0,384,40
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q5","B",3,30,0,390,40,21,0,384,38.77,24,0,402,40
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q6","A",2,30,0,390,40,24,0,396,40,36,0,390,40.62
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q7","C",1,30,0,390,40,36,0,378,39.38,21,0,390,38.77
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q8","A",2,30,0,390,40,30,0,378,38.77,39,0,396,40.62
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q9","B",3,30,0,390,40,36,0,384,41.23,21,0,396,41.23
161,"R_3m3H8ZbNy9j3972",865,43,0,1,0,0,1,0,1,0,1,0,0,3,1,1,0,1,0,1,0,0,0,5,5,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,NA,1,2,-1,0,0,1,0,1,0,0,30,0,390,40,"M2Q10","B",3,30,0,390,40,21,0,396,39.38,30,0,378,39.38
162,"R_1r95W1Fwmxzbrei",609,39,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,-1,2,2,0,1,1,0,0,0,1,0,35,2.5,480,50,"M1Q1","C",1,35,2.5,480,50,45.5,3,494,50.73,35,2.5,466,48.54
162,"R_1r95W1Fwmxzbrei",609,39,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,-1,2,2,0,1,1,0,0,0,1,0,35,2.5,480,50,"M1Q2","A",2,35,2.5,480,50,42,1.5,494,51.46,42,3,466,50.73
162,"R_1r95W1Fwmxzbrei",609,39,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,-1,2,2,0,1,1,0,0,0,1,0,35,2.5,480,50,"M1Q3","A",2,35,2.5,480,50,28,2,466,48.54,28,3,494,50
162,"R_1r95W1Fwmxzbrei",609,39,0,1,0,0,0,1,1,0,0,0,1,1,2,1,0,0,1,0,0,1,0,5,2,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,NA,NA,1,0,-1,-1,2,2,0,1,1,0,0,0,1,0,35,2.5,480,50,"M1Q4","C",1,35,2.5,480,50,24.5,3,487,49.27,42,2,466,49.27
